# peacockdb cost-model calibration record. One row per timed region — per
# (node, output partition), not per node: the partitioned branches time each partition
# separately, and a hash repartition bills its shared concat+scatter prologue to p0.
# The partition is not a column: a node's regions are written consecutively, p0 first.
# A benchmark executes its plan several times and writes EVERY measured execution, in
#   the order they ran; the .benchmark.txt beside it reports one chosen run instead. So
#   the same (query, label, node_seq) recurs, and a repeat of the root's node_seq is
#   where one execution's rows end. Spread across those repeats is data, not noise.
# ONE FILE IS ONE RUN. The `# run:` lines below hold what is constant across it, and
#   each of them changes what the microseconds MEAN — so appending a run that disagrees
#   with them is refused rather than merged.
# source = which engine produced the row. peacockdb pays a host prologue that bare cuDF
#   has no analogue for; that difference is what const_peacock is fitted to, so rows
#   from the two sources are not interchangeable.
# node_type = the plan node's name. Its cost CATEGORY is deliberately not a column: it
#   is a lookup in cost_model.conf, which changes on its own, and a column would freeze
#   the taxonomy as it stood when the rows were written. The writer still refuses to
#   emit a node type the taxonomy does not bin.
# peacock_host_us = host time before the region's first device touch.
# cudf_host_us = host time from that touch to the end of the region. Under
#   timing_mode=sync it CONTAINS the device execution and device_us is 0; under events
#   it does not. Not launch cost in either mode — cuDF and rmm synchronize internally.
# device_us = between the region's CUDA events. events mode only.
# wall_us = peacock_host_us + cudf_host_us, the host side of the region.
# cuda_bytes = the bytes this region's category is charged for; the regressor. Equal to
#   out_bytes on the peacockdb source, the mapped call's bytes on the bare-cuDF one.
# in_rows/in_bytes = summed over ALL children, unlike the .cpu.txt golden, which
#   renders the first child's.
# hbm_bytes is NOT here: it comes from Nsight and joins on (query, node_seq).
# run: timing_mode=events
# run: build_profile=benchmarks opt-level=3
# run: allocator=rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
source	dataset	sf	query	label	node_seq	node_type	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us
peacockdb	tpch	40	q5	full_table-tp1-full	20	GpuHashJoinExec	1455208	69235826	291059	12390868	12390868	0	663	663	663
peacockdb	tpch	40	q5	full_table-tp1-full	2	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	1	GpuFilterExec	5	80	1	5	5	1	325	324	326
peacockdb	tpch	40	q5	full_table-tp1-full	0	GpuScanExec	0	0	5	80	80	2	861	856	863
peacockdb	tpch	40	q5	full_table-tp1-full	19	GpuProjectExec	1455207	69235821	1455207	69235821	69235821	0	135	138	135
peacockdb	tpch	40	q5	full_table-tp1-full	18	GpuCoalesceBatchesExec	1455207	69235821	1455207	69235821	69235821	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	17	GpuHashJoinExec	1455232	52933648	1455207	69235821	69235821	1	1110	1040	1111
peacockdb	tpch	40	q5	full_table-tp1-full	3	GpuScanExec	0	0	25	493	493	1	812	811	813
peacockdb	tpch	40	q5	full_table-tp1-full	16	GpuProjectExec	1455207	52933155	1455207	52933155	52933155	0	35	65	35
peacockdb	tpch	40	q5	full_table-tp1-full	15	GpuCoalesceBatchesExec	1455207	52933155	1455207	52933155	52933155	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	14	GpuHashJoinExec	36815107	1625372264	1455207	52933155	52933155	1	9571	7334	9572
peacockdb	tpch	40	q5	full_table-tp1-full	4	GpuScanExec	0	0	400000	4900000	4900000	0	28952	28950	28952
peacockdb	tpch	40	q5	full_table-tp1-full	13	GpuCoalesceBatchesExec	36415107	1620472264	36415107	1620472264	1620472264	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	12	GpuHashJoinExec	249114233	11752094870	36415107	1620472264	1620472264	3	49206	51523	49209
peacockdb	tpch	40	q5	full_table-tp1-full	10	GpuCoalesceBatchesExec	9101943	111498802	9101943	111498802	111498802	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	9	GpuHashJoinExec	15101943	221406574	9101943	111498802	111498802	1	3854	4001	3855
peacockdb	tpch	40	q5	full_table-tp1-full	5	GpuScanExec	0	0	6000000	73500000	73500000	1	36351	36350	36352
peacockdb	tpch	40	q5	full_table-tp1-full	8	GpuCoalesceBatchesExec	9101943	147906574	9101943	147906574	147906574	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	7	GpuFilterExec	9216000	187776000	9101943	147906574	147906574	24	629	713	653
peacockdb	tpch	40	q5	full_table-tp1-full	6	GpuScanExec	0	0	9216000	187776000	187776000	2	38689	38687	38691
peacockdb	tpch	40	q5	full_table-tp1-full	11	GpuScanExec	0	0	240012290	11640596068	11640596068	2	664258	664036	664260
peacockdb	tpch	40	q5	full_table-tp1-full	24	GpuSortExec	5	137	5	137	137	1	166	165	167
peacockdb	tpch	40	q5	full_table-tp1-full	23	GpuProjectExec	5	137	5	137	137	0	56	56	56
peacockdb	tpch	40	q5	full_table-tp1-full	22	GpuAggregateExec	291059	12390868	5	137	137	3	1684	1683	1687
peacockdb	tpch	40	q5	full_table-tp1-full	21	GpuCoalesceBatchesExec	291059	12390868	291059	12390868	12390868	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	20	GpuHashJoinExec	1455208	69235826	291059	12390868	12390868	0	663	662	663
peacockdb	tpch	40	q5	full_table-tp1-full	2	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	1	GpuFilterExec	5	80	1	5	5	1	329	328	330
peacockdb	tpch	40	q5	full_table-tp1-full	0	GpuScanExec	0	0	5	80	80	2	913	906	915
peacockdb	tpch	40	q5	full_table-tp1-full	19	GpuProjectExec	1455207	69235821	1455207	69235821	69235821	0	129	132	129
peacockdb	tpch	40	q5	full_table-tp1-full	18	GpuCoalesceBatchesExec	1455207	69235821	1455207	69235821	69235821	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	17	GpuHashJoinExec	1455232	52933648	1455207	69235821	69235821	1	1117	1040	1118
peacockdb	tpch	40	q5	full_table-tp1-full	3	GpuScanExec	0	0	25	493	493	1	818	817	819
peacockdb	tpch	40	q5	full_table-tp1-full	16	GpuProjectExec	1455207	52933155	1455207	52933155	52933155	0	30	63	30
peacockdb	tpch	40	q5	full_table-tp1-full	15	GpuCoalesceBatchesExec	1455207	52933155	1455207	52933155	52933155	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	14	GpuHashJoinExec	36815107	1625372264	1455207	52933155	52933155	1	9578	7336	9579
peacockdb	tpch	40	q5	full_table-tp1-full	4	GpuScanExec	0	0	400000	4900000	4900000	1	28931	28930	28932
peacockdb	tpch	40	q5	full_table-tp1-full	13	GpuCoalesceBatchesExec	36415107	1620472264	36415107	1620472264	1620472264	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	12	GpuHashJoinExec	249114233	11752094870	36415107	1620472264	1620472264	3	49183	51509	49186
peacockdb	tpch	40	q5	full_table-tp1-full	10	GpuCoalesceBatchesExec	9101943	111498802	9101943	111498802	111498802	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	9	GpuHashJoinExec	15101943	221406574	9101943	111498802	111498802	1	3855	4005	3856
peacockdb	tpch	40	q5	full_table-tp1-full	5	GpuScanExec	0	0	6000000	73500000	73500000	1	36646	36643	36647
peacockdb	tpch	40	q5	full_table-tp1-full	8	GpuCoalesceBatchesExec	9101943	147906574	9101943	147906574	147906574	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	7	GpuFilterExec	9216000	187776000	9101943	147906574	147906574	22	624	711	646
peacockdb	tpch	40	q5	full_table-tp1-full	6	GpuScanExec	0	0	9216000	187776000	187776000	2	38397	38396	38399
peacockdb	tpch	40	q5	full_table-tp1-full	11	GpuScanExec	0	0	240012290	11640596068	11640596068	1	671876	671650	671877
peacockdb	tpch	40	q5	full_table-tp1-full	24	GpuSortExec	5	137	5	137	137	1	166	165	167
peacockdb	tpch	40	q5	full_table-tp1-full	23	GpuProjectExec	5	137	5	137	137	0	60	59	60
peacockdb	tpch	40	q5	full_table-tp1-full	22	GpuAggregateExec	291059	12390868	5	137	137	2	1710	1709	1712
peacockdb	tpch	40	q5	full_table-tp1-full	21	GpuCoalesceBatchesExec	291059	12390868	291059	12390868	12390868	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	20	GpuHashJoinExec	1455208	69235826	291059	12390868	12390868	0	673	672	673
peacockdb	tpch	40	q5	full_table-tp1-full	2	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	1	GpuFilterExec	5	80	1	5	5	1	336	335	337
peacockdb	tpch	40	q5	full_table-tp1-full	0	GpuScanExec	0	0	5	80	80	3	943	937	946
peacockdb	tpch	40	q5	full_table-tp1-full	19	GpuProjectExec	1455207	69235821	1455207	69235821	69235821	0	130	133	130
peacockdb	tpch	40	q5	full_table-tp1-full	18	GpuCoalesceBatchesExec	1455207	69235821	1455207	69235821	69235821	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	17	GpuHashJoinExec	1455232	52933648	1455207	69235821	69235821	1	1120	1049	1121
peacockdb	tpch	40	q5	full_table-tp1-full	3	GpuScanExec	0	0	25	493	493	1	824	823	825
peacockdb	tpch	40	q5	full_table-tp1-full	16	GpuProjectExec	1455207	52933155	1455207	52933155	52933155	0	36	64	36
peacockdb	tpch	40	q5	full_table-tp1-full	15	GpuCoalesceBatchesExec	1455207	52933155	1455207	52933155	52933155	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	14	GpuHashJoinExec	36815107	1625372264	1455207	52933155	52933155	1	9612	7359	9613
peacockdb	tpch	40	q5	full_table-tp1-full	4	GpuScanExec	0	0	400000	4900000	4900000	1	28887	28885	28888
peacockdb	tpch	40	q5	full_table-tp1-full	13	GpuCoalesceBatchesExec	36415107	1620472264	36415107	1620472264	1620472264	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	12	GpuHashJoinExec	249114233	11752094870	36415107	1620472264	1620472264	1	49414	51747	49415
peacockdb	tpch	40	q5	full_table-tp1-full	10	GpuCoalesceBatchesExec	9101943	111498802	9101943	111498802	111498802	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	9	GpuHashJoinExec	15101943	221406574	9101943	111498802	111498802	1	3852	4009	3853
peacockdb	tpch	40	q5	full_table-tp1-full	5	GpuScanExec	0	0	6000000	73500000	73500000	1	36537	36535	36538
peacockdb	tpch	40	q5	full_table-tp1-full	8	GpuCoalesceBatchesExec	9101943	147906574	9101943	147906574	147906574	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	7	GpuFilterExec	9216000	187776000	9101943	147906574	147906574	23	635	714	658
peacockdb	tpch	40	q5	full_table-tp1-full	6	GpuScanExec	0	0	9216000	187776000	187776000	2	38703	38701	38705
peacockdb	tpch	40	q5	full_table-tp1-full	11	GpuScanExec	0	0	240012290	11640596068	11640596068	2	664967	664741	664969
peacockdb	tpch	40	q5	full_table-tp1-full	24	GpuSortExec	5	137	5	137	137	1	166	165	167
peacockdb	tpch	40	q5	full_table-tp1-full	23	GpuProjectExec	5	137	5	137	137	0	58	57	58
peacockdb	tpch	40	q5	full_table-tp1-full	22	GpuAggregateExec	291059	12390868	5	137	137	2	1675	1674	1677
peacockdb	tpch	40	q5	full_table-tp1-full	21	GpuCoalesceBatchesExec	291059	12390868	291059	12390868	12390868	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	20	GpuHashJoinExec	1455208	69235826	291059	12390868	12390868	0	675	674	675
peacockdb	tpch	40	q5	full_table-tp1-full	2	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	1	GpuFilterExec	5	80	1	5	5	1	359	358	360
peacockdb	tpch	40	q5	full_table-tp1-full	0	GpuScanExec	0	0	5	80	80	2	871	864	873
peacockdb	tpch	40	q5	full_table-tp1-full	19	GpuProjectExec	1455207	69235821	1455207	69235821	69235821	0	132	135	132
peacockdb	tpch	40	q5	full_table-tp1-full	18	GpuCoalesceBatchesExec	1455207	69235821	1455207	69235821	69235821	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	17	GpuHashJoinExec	1455232	52933648	1455207	69235821	69235821	1	1124	1046	1125
peacockdb	tpch	40	q5	full_table-tp1-full	3	GpuScanExec	0	0	25	493	493	1	828	827	829
peacockdb	tpch	40	q5	full_table-tp1-full	16	GpuProjectExec	1455207	52933155	1455207	52933155	52933155	0	33	64	33
peacockdb	tpch	40	q5	full_table-tp1-full	15	GpuCoalesceBatchesExec	1455207	52933155	1455207	52933155	52933155	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	14	GpuHashJoinExec	36815107	1625372264	1455207	52933155	52933155	0	9580	7331	9580
peacockdb	tpch	40	q5	full_table-tp1-full	4	GpuScanExec	0	0	400000	4900000	4900000	1	29199	29198	29200
peacockdb	tpch	40	q5	full_table-tp1-full	13	GpuCoalesceBatchesExec	36415107	1620472264	36415107	1620472264	1620472264	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	12	GpuHashJoinExec	249114233	11752094870	36415107	1620472264	1620472264	2	49176	51511	49178
peacockdb	tpch	40	q5	full_table-tp1-full	10	GpuCoalesceBatchesExec	9101943	111498802	9101943	111498802	111498802	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	9	GpuHashJoinExec	15101943	221406574	9101943	111498802	111498802	1	3856	3996	3857
peacockdb	tpch	40	q5	full_table-tp1-full	5	GpuScanExec	0	0	6000000	73500000	73500000	1	36558	36556	36559
peacockdb	tpch	40	q5	full_table-tp1-full	8	GpuCoalesceBatchesExec	9101943	147906574	9101943	147906574	147906574	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	7	GpuFilterExec	9216000	187776000	9101943	147906574	147906574	23	624	712	647
peacockdb	tpch	40	q5	full_table-tp1-full	6	GpuScanExec	0	0	9216000	187776000	187776000	2	38315	38313	38317
peacockdb	tpch	40	q5	full_table-tp1-full	11	GpuScanExec	0	0	240012290	11640596068	11640596068	1	664534	664315	664535
peacockdb	tpch	40	q5	full_table-tp1-full	24	GpuSortExec	5	137	5	137	137	1	165	164	166
peacockdb	tpch	40	q5	full_table-tp1-full	23	GpuProjectExec	5	137	5	137	137	0	57	56	57
peacockdb	tpch	40	q5	full_table-tp1-full	22	GpuAggregateExec	291059	12390868	5	137	137	2	1674	1673	1676
peacockdb	tpch	40	q5	full_table-tp1-full	21	GpuCoalesceBatchesExec	291059	12390868	291059	12390868	12390868	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	20	GpuHashJoinExec	1455208	69235826	291059	12390868	12390868	0	671	670	671
peacockdb	tpch	40	q5	full_table-tp1-full	2	GpuCoalesceBatchesExec	1	5	1	5	5	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	1	GpuFilterExec	5	80	1	5	5	1	329	328	330
peacockdb	tpch	40	q5	full_table-tp1-full	0	GpuScanExec	0	0	5	80	80	2	870	865	872
peacockdb	tpch	40	q5	full_table-tp1-full	19	GpuProjectExec	1455207	69235821	1455207	69235821	69235821	0	130	134	130
peacockdb	tpch	40	q5	full_table-tp1-full	18	GpuCoalesceBatchesExec	1455207	69235821	1455207	69235821	69235821	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	17	GpuHashJoinExec	1455232	52933648	1455207	69235821	69235821	1	1122	1042	1123
peacockdb	tpch	40	q5	full_table-tp1-full	3	GpuScanExec	0	0	25	493	493	1	851	850	852
peacockdb	tpch	40	q5	full_table-tp1-full	16	GpuProjectExec	1455207	52933155	1455207	52933155	52933155	0	34	64	34
peacockdb	tpch	40	q5	full_table-tp1-full	15	GpuCoalesceBatchesExec	1455207	52933155	1455207	52933155	52933155	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	14	GpuHashJoinExec	36815107	1625372264	1455207	52933155	52933155	0	9564	7328	9564
peacockdb	tpch	40	q5	full_table-tp1-full	4	GpuScanExec	0	0	400000	4900000	4900000	1	28889	28888	28890
peacockdb	tpch	40	q5	full_table-tp1-full	13	GpuCoalesceBatchesExec	36415107	1620472264	36415107	1620472264	1620472264	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	12	GpuHashJoinExec	249114233	11752094870	36415107	1620472264	1620472264	1	49189	51509	49190
peacockdb	tpch	40	q5	full_table-tp1-full	10	GpuCoalesceBatchesExec	9101943	111498802	9101943	111498802	111498802	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	9	GpuHashJoinExec	15101943	221406574	9101943	111498802	111498802	1	3852	4003	3853
peacockdb	tpch	40	q5	full_table-tp1-full	5	GpuScanExec	0	0	6000000	73500000	73500000	1	36374	36373	36375
peacockdb	tpch	40	q5	full_table-tp1-full	8	GpuCoalesceBatchesExec	9101943	147906574	9101943	147906574	147906574	0	0	0	0
peacockdb	tpch	40	q5	full_table-tp1-full	7	GpuFilterExec	9216000	187776000	9101943	147906574	147906574	22	623	709	645
peacockdb	tpch	40	q5	full_table-tp1-full	6	GpuScanExec	0	0	9216000	187776000	187776000	2	38355	38353	38357
peacockdb	tpch	40	q5	full_table-tp1-full	11	GpuScanExec	0	0	240012290	11640596068	11640596068	2	658769	658543	658771
peacockdb	tpch	40	q6	full_table-tp1-full	4	GpuProjectExec	1	17	1	17	17	0	8	8	8
peacockdb	tpch	40	q6	full_table-tp1-full	3	GpuAggregateExec	4565749	147245406	1	17	17	0	967	887	967
peacockdb	tpch	40	q6	full_table-tp1-full	2	GpuCoalesceBatchesExec	4565749	147245406	4565749	147245406	147245406	0	0	0	0
peacockdb	tpch	40	q6	full_table-tp1-full	1	GpuFilterExec	36618240	1922457600	4565749	147245406	147245406	2	4351	4435	4353
peacockdb	tpch	40	q6	full_table-tp1-full	0	GpuScanExec	0	0	36618240	1922457600	1922457600	3	79380	79375	79383
peacockdb	tpch	40	q6	full_table-tp1-full	4	GpuProjectExec	1	17	1	17	17	0	7	7	7
peacockdb	tpch	40	q6	full_table-tp1-full	3	GpuAggregateExec	4565749	147245406	1	17	17	0	956	878	956
peacockdb	tpch	40	q6	full_table-tp1-full	2	GpuCoalesceBatchesExec	4565749	147245406	4565749	147245406	147245406	0	0	0	0
peacockdb	tpch	40	q6	full_table-tp1-full	1	GpuFilterExec	36618240	1922457600	4565749	147245406	147245406	2	4343	4427	4345
peacockdb	tpch	40	q6	full_table-tp1-full	0	GpuScanExec	0	0	36618240	1922457600	1922457600	3	78683	78678	78686
peacockdb	tpch	40	q6	full_table-tp1-full	4	GpuProjectExec	1	17	1	17	17	0	7	7	7
peacockdb	tpch	40	q6	full_table-tp1-full	3	GpuAggregateExec	4565749	147245406	1	17	17	0	956	877	956
peacockdb	tpch	40	q6	full_table-tp1-full	2	GpuCoalesceBatchesExec	4565749	147245406	4565749	147245406	147245406	0	0	0	0
peacockdb	tpch	40	q6	full_table-tp1-full	1	GpuFilterExec	36618240	1922457600	4565749	147245406	147245406	2	4344	4429	4346
peacockdb	tpch	40	q6	full_table-tp1-full	0	GpuScanExec	0	0	36618240	1922457600	1922457600	4	78077	78072	78081
peacockdb	tpch	40	q6	full_table-tp1-full	4	GpuProjectExec	1	17	1	17	17	0	8	8	8
peacockdb	tpch	40	q6	full_table-tp1-full	3	GpuAggregateExec	4565749	147245406	1	17	17	0	960	880	960
peacockdb	tpch	40	q6	full_table-tp1-full	2	GpuCoalesceBatchesExec	4565749	147245406	4565749	147245406	147245406	0	0	0	0
peacockdb	tpch	40	q6	full_table-tp1-full	1	GpuFilterExec	36618240	1922457600	4565749	147245406	147245406	2	4348	4432	4350
peacockdb	tpch	40	q6	full_table-tp1-full	0	GpuScanExec	0	0	36618240	1922457600	1922457600	3	77141	77136	77144
peacockdb	tpch	40	q6	full_table-tp1-full	4	GpuProjectExec	1	17	1	17	17	0	7	7	7
peacockdb	tpch	40	q6	full_table-tp1-full	3	GpuAggregateExec	4565749	147245406	1	17	17	0	953	880	953
peacockdb	tpch	40	q6	full_table-tp1-full	2	GpuCoalesceBatchesExec	4565749	147245406	4565749	147245406	147245406	0	0	0	0
peacockdb	tpch	40	q6	full_table-tp1-full	1	GpuFilterExec	36618240	1922457600	4565749	147245406	147245406	2	4344	4421	4346
peacockdb	tpch	40	q6	full_table-tp1-full	0	GpuScanExec	0	0	36618240	1922457600	1922457600	3	76932	76927	76935
peacockdb	tpch	40	q6	full_table-tp1-full	4	GpuProjectExec	1	17	1	17	17	0	8	8	8
peacockdb	tpch	40	q6	full_table-tp1-full	3	GpuAggregateExec	4565749	147245406	1	17	17	0	959	881	959
peacockdb	tpch	40	q6	full_table-tp1-full	2	GpuCoalesceBatchesExec	4565749	147245406	4565749	147245406	147245406	0	0	0	0
peacockdb	tpch	40	q6	full_table-tp1-full	1	GpuFilterExec	36618240	1922457600	4565749	147245406	147245406	2	4364	4446	4366
peacockdb	tpch	40	q6	full_table-tp1-full	0	GpuScanExec	0	0	36618240	1922457600	1922457600	3	76409	76404	76412
peacockdb	tpch	40	q6	full_table-tp1-full	4	GpuProjectExec	1	17	1	17	17	0	6	7	6
peacockdb	tpch	40	q6	full_table-tp1-full	3	GpuAggregateExec	4565749	147245406	1	17	17	0	956	877	956
peacockdb	tpch	40	q6	full_table-tp1-full	2	GpuCoalesceBatchesExec	4565749	147245406	4565749	147245406	147245406	0	0	0	0
peacockdb	tpch	40	q6	full_table-tp1-full	1	GpuFilterExec	36618240	1922457600	4565749	147245406	147245406	3	4345	4430	4348
peacockdb	tpch	40	q6	full_table-tp1-full	0	GpuScanExec	0	0	36618240	1922457600	1922457600	3	76750	76745	76753
peacockdb	tpch	40	q6	full_table-tp1-full	4	GpuProjectExec	1	17	1	17	17	0	7	7	7
peacockdb	tpch	40	q6	full_table-tp1-full	3	GpuAggregateExec	4565749	147245406	1	17	17	0	956	879	956
peacockdb	tpch	40	q6	full_table-tp1-full	2	GpuCoalesceBatchesExec	4565749	147245406	4565749	147245406	147245406	0	0	0	0
peacockdb	tpch	40	q6	full_table-tp1-full	1	GpuFilterExec	36618240	1922457600	4565749	147245406	147245406	2	4347	4429	4349
peacockdb	tpch	40	q6	full_table-tp1-full	0	GpuScanExec	0	0	36618240	1922457600	1922457600	3	76138	76133	76141
peacockdb	tpch	40	q6	full_table-tp1-full	4	GpuProjectExec	1	17	1	17	17	0	6	7	6
peacockdb	tpch	40	q6	full_table-tp1-full	3	GpuAggregateExec	4565749	147245406	1	17	17	0	953	874	953
peacockdb	tpch	40	q6	full_table-tp1-full	2	GpuCoalesceBatchesExec	4565749	147245406	4565749	147245406	147245406	0	0	0	0
peacockdb	tpch	40	q6	full_table-tp1-full	1	GpuFilterExec	36618240	1922457600	4565749	147245406	147245406	2	4346	4430	4348
peacockdb	tpch	40	q6	full_table-tp1-full	0	GpuScanExec	0	0	36618240	1922457600	1922457600	3	76068	76063	76071
peacockdb	tpch	40	q6	full_table-tp1-full	4	GpuProjectExec	1	17	1	17	17	0	6	6	6
peacockdb	tpch	40	q6	full_table-tp1-full	3	GpuAggregateExec	4565749	147245406	1	17	17	0	958	880	958
peacockdb	tpch	40	q6	full_table-tp1-full	2	GpuCoalesceBatchesExec	4565749	147245406	4565749	147245406	147245406	0	0	0	0
peacockdb	tpch	40	q6	full_table-tp1-full	1	GpuFilterExec	36618240	1922457600	4565749	147245406	147245406	2	4346	4429	4348
peacockdb	tpch	40	q6	full_table-tp1-full	0	GpuScanExec	0	0	36618240	1922457600	1922457600	3	76444	76439	76447
peacockdb	tpch	40	q7	full_table-tp1-full	27	GpuSortExec	4	176	4	176	176	2	377	376	379
peacockdb	tpch	40	q7	full_table-tp1-full	26	GpuProjectExec	4	176	4	176	176	0	115	115	115
peacockdb	tpch	40	q7	full_table-tp1-full	25	GpuAggregateExec	233456	9688432	4	176	176	2	2870	2869	2872
peacockdb	tpch	40	q7	full_table-tp1-full	24	GpuProjectExec	233456	13452910	233456	9688432	9688432	0	326	325	326
peacockdb	tpch	40	q7	full_table-tp1-full	23	GpuCoalesceBatchesExec	233456	13452910	233456	13452910	13452910	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	22	GpuHashJoinExec	5842250	298694987	233456	13452910	13452910	0	2555	2554	2555
peacockdb	tpch	40	q7	full_table-tp1-full	2	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	1	GpuFilterExec	25	389	2	35	35	1	512	510	513
peacockdb	tpch	40	q7	full_table-tp1-full	0	GpuScanExec	0	0	25	389	389	2	855	849	857
peacockdb	tpch	40	q7	full_table-tp1-full	21	GpuProjectExec	5842248	298694952	5842248	298694952	298694952	0	290	289	290
peacockdb	tpch	40	q7	full_table-tp1-full	20	GpuCoalesceBatchesExec	5842248	298694952	5842248	298694952	298694952	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	19	GpuHashJoinExec	72912781	3253732801	5842248	298694952	298694952	1	17186	10645	17187
peacockdb	tpch	40	q7	full_table-tp1-full	5	GpuCoalesceBatchesExec	2	35	2	35	35	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	4	GpuFilterExec	25	389	2	35	35	1	476	475	477
peacockdb	tpch	40	q7	full_table-tp1-full	3	GpuScanExec	0	0	25	389	389	1	747	746	748
peacockdb	tpch	40	q7	full_table-tp1-full	18	GpuProjectExec	72912779	3253732766	72912779	3253732766	3253732766	0	58	2046	58
peacockdb	tpch	40	q7	full_table-tp1-full	17	GpuCoalesceBatchesExec	72912779	3253732766	72912779	3253732766	3253732766	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	16	GpuHashJoinExec	78912779	3618883882	72912779	3253732766	3253732766	0	32518	32184	32518
peacockdb	tpch	40	q7	full_table-tp1-full	6	GpuScanExec	0	0	6000000	73500000	73500000	1	36505	36504	36506
peacockdb	tpch	40	q7	full_table-tp1-full	15	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	14	GpuHashJoinExec	132912779	4520383882	72912779	3545383882	3545383882	1	30982	36014	30983
peacockdb	tpch	40	q7	full_table-tp1-full	12	GpuCoalesceBatchesExec	72912779	3545383882	72912779	3545383882	3545383882	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	11	GpuHashJoinExec	73312779	3841934998	72912779	3545383882	3545383882	1	20521	25554	20522
peacockdb	tpch	40	q7	full_table-tp1-full	7	GpuScanExec	0	0	400000	4900000	4900000	1	31559	31558	31560
peacockdb	tpch	40	q7	full_table-tp1-full	10	GpuCoalesceBatchesExec	72912779	3837034998	72912779	3837034998	3837034998	0	0	0	0
peacockdb	tpch	40	q7	full_table-tp1-full	9	GpuFilterExec	72990720	3841136640	72912779	3837034998	3837034998	18	5452	5451	5470
peacockdb	tpch	40	q7	full_table-tp1-full	8	GpuScanExec	0	0	72990720	3841136640	3841136640	9	230955	230954	230964
peacockdb	tpch	40	q7	full_table-tp1-full	13	GpuScanExec	0	0	60000000	975000000	975000000	1	63685	58656	63686
peacockdb	tpch	40	q7	full_table-tp1-full	27	GpuSortExec	4	176	4	176	176	2	378	377	380
peacockdb	tpch	40	q7	full_table-tp1-full	26	GpuProjectExec	4	176	4	176	176	0	116	116	116
peacockdb	tpch	40	q7	full_table-tp1-full	25	GpuAggregateExec	233456	9688432	4	176	176	2	2844	2843	2846
peacockdb	tpch	40	q7	full_table-tp1-full	24	GpuProjectExec	233456	13452910	233456	9688432	9688432	0	324	323	324
peacockdb	tpch	40	q7	full_table-tp1-full	23	GpuCoalesceBatchesExec	233456	13452910	233456	13452910	13452910	0	0	0	0
